ID;estado_credito;ingreso_anual;estado_verificacion;duracion_empleo;tipo_propiedad;tasa_interes;cantidad_credito;tipo_credito;plazo;categoria_crediticia
268339;Pagado;53000;Verificado desde la fuente;10+ años;Alquilada;6.99%;13500;Consolidación de deuda; 36 meses;A
784446;Pagado;48605;Verificado;< 1 año;Alquilada;9.99%;12000;Consolidación de deuda; 36 meses;B
142923;Incumplido;130000;Verificado desde la fuente;10+ años;Hipotecada;13.99%;9600;Remodelación de vivienda; 36 meses;C
600588;Pagado;96000;No Verificado;10+ años;Hipotecada;5.42%;4000;Consumo; 36 meses;A
559853;Pagado;40000;Verificado desde la fuente;6 años;Hipotecada;5.99%;4200;car; 36 meses;A
148774;Incumplido;156996;Verificado desde la fuente;4 años;Hipotecada;12.99%;28800;Consolidación de deuda; 60 meses;C
141731;Pagado;160000;Verificado;6 años;Hipotecada;14.79%;15000;Remodelación de vivienda; 60 meses;C
914723;Pagado;78262.34;Verificado desde la fuente;4 años;Alquilada;10.59%;11525;Consolidación de deuda; 36 meses;B
671713;Pagado;87600;Verificado desde la fuente;10+ años;Hipotecada;5.99%;3000;car; 36 meses;A
877595;Incumplido;225000;Verificado;8 años;Hipotecada;21.36%;28800;Otro; 60 meses;F
762013;Incumplido;110000;Verificado;1 año;Hipotecada;14.79%;16000;Energías renovables; 36 meses;C
801821;Pagado;90000;No Verificado;4 años;Alquilada;11.99%;6400;Otro; 36 meses;B
187051;Pagado;42000;Verificado;7 años;Alquilada;15.99%;8675;Consolidación de deuda; 36 meses;D
241027;Pagado;150075;Verificado;< 1 año;Propia;7.49%;25000;Mudanza; 36 meses;A
633275;Pagado;78420;Verificado;2 años;Hipotecada;11.49%;8000;Remodelación de vivienda; 36 meses;B
730494;Pagado;145000;Verificado;5 años;Hipotecada;13.49%;25000;Consolidación de deuda; 60 meses;C
933839;Pagado;45000;Verificado desde la fuente;1 año;Alquilada;10.99%;12000;car; 36 meses;B
646282;Pagado;115000;No Verificado;3 años;Hipotecada;10.59%;10000;Tarjeta de crédito; 36 meses;B
835586;Incumplido;103050;No Verificado;5 años;Hipotecada;13.49%;8000;Consolidación de deuda; 60 meses;C
245028;Incumplido;60000;No Verificado;7 años;Hipotecada;17.99%;10000;Remodelación de vivienda; 60 meses;E
791680;Pagado;43200;No Verificado;2 años;Alquilada;5.99%;8000;Consolidación de deuda; 36 meses;A
963097;Pagado;40740;Verificado desde la fuente;10+ años;Hipotecada;8.49%;6400;Remodelación de vivienda; 36 meses;A
499844;Pagado;76000;Verificado;3 años;Hipotecada;12.99%;21725;Consumo; 60 meses;C
239675;Pagado;70000;Verificado;10+ años;Alquilada;5.42%;4075;Consolidación de deuda; 36 meses;A
822614;Incumplido;71880;Verificado desde la fuente;10+ años;Hipotecada;16.49%;20000;Otro; 60 meses;D
707339;Pagado;250000;Verificado desde la fuente;4 años;Hipotecada;6.99%;10575;Consolidación de deuda; 36 meses;A
284947;Pagado;35000;Verificado;< 1 año;Alquilada;10.99%;7000;Consolidación de deuda; 36 meses;B
523342;Pagado;45000;No Verificado;5 años;Hipotecada;10.99%;3000;Otro; 36 meses;B
665123;Pagado;120000;No Verificado;10+ años;Propia;10.59%;3600;Remodelación de vivienda; 36 meses;B
773098;Pagado;76176;Verificado;10+ años;Hipotecada;6.99%;4800;Remodelación de vivienda; 36 meses;A
344514;Pagado;22178.61;No Verificado;3 años;Alquilada;5.99%;2500;Negocio pequeño; 36 meses;A
184059;Pagado;130000;Verificado;5 años;Hipotecada;20.62%;35000;Remodelación de vivienda; 60 meses;F
828959;Pagado;60000;Verificado;< 1 año;Alquilada;15.23%;4400;Consumo; 36 meses;C
534440;Incumplido;75000;Verificado;8 años;Alquilada;13.49%;20000;Consolidación de deuda; 36 meses;C
958388;Pagado;85000;Verificado desde la fuente;3 años;Hipotecada;18.79%;8000;Remodelación de vivienda; 36 meses;E
138828;Pagado;174708;Verificado desde la fuente;9 años;Alquilada;10.59%;9000;Consolidación de deuda; 36 meses;B
672944;Pagado;100596;Verificado;2 años;Hipotecada;10.59%;25000;Consolidación de deuda; 36 meses;B
826648;Pagado;48000;Verificado;6 años;Alquilada;16.89%;25475;Tarjeta de crédito; 60 meses;D
177383;Pagado;26004;Verificado desde la fuente;< 1 año;Alquilada;13.99%;2500;Consolidación de deuda; 36 meses;C
415683;Pagado;19200;Verificado;< 1 año;Alquilada;17.49%;6075;Consolidación de deuda; 60 meses;D
613899;Pagado;156000;No Verificado;4 años;Hipotecada;7.49%;2400;Otro; 36 meses;A
980733;Pagado;38000;Verificado;5 años;Alquilada;11.99%;20000;Consolidación de deuda; 60 meses;B
845448;Pagado;62000;No Verificado;< 1 año;Hipotecada;20.25%;12000;Consolidación de deuda; 60 meses;F
819877;Pagado;84000;Verificado;4 años;Hipotecada;19.69%;30000;Remodelación de vivienda; 60 meses;E
444784;Pagado;49633;Verificado;3 años;Hipotecada;15.62%;9000;Consolidación de deuda; 36 meses;D
550620;Incumplido;96000;Verificado desde la fuente;1 año;Hipotecada;8.49%;8000;Remodelación de vivienda; 36 meses;A
140132;Pagado;90372;Verificado;10+ años;Hipotecada;11.49%;25000;Otro; 60 meses;B
427548;Pagado;48000;No Verificado;4 años;Alquilada;11.49%;1800;Consolidación de deuda; 36 meses;B
800462;Incumplido;31243;No Verificado;5 años;Propia;16.49%;3600;car; 60 meses;D
716135;Incumplido;105996;Verificado desde la fuente;6 años;Hipotecada;13.49%;6000;Otro; 60 meses;C
764205;Pagado;72000;Verificado;6 años;Alquilada;20.25%;20000;Negocio pequeño; 60 meses;F
189758;Incumplido;65000;Verificado;10+ años;Hipotecada;15.23%;35000;Tarjeta de crédito; 60 meses;C
813769;Pagado;70800;No Verificado;8 años;Alquilada;10.99%;4000;car; 60 meses;B
641609;Pagado;46000;Verificado desde la fuente;10+ años;Alquilada;10.59%;10000;Consolidación de deuda; 36 meses;B
813599;Pagado;75500;Verificado;5 años;Propia;19.69%;17500;Otro; 60 meses;E
273897;Pagado;30200;Verificado desde la fuente;3 años;Propia;10.99%;9200;Consolidación de deuda; 36 meses;B
911121;Incumplido;51646;Verificado;10+ años;Hipotecada;11.49%;16000;Otro; 60 meses;B
243789;Pagado;50000;Verificado desde la fuente;1 año;Alquilada;16.89%;5000;Consolidación de deuda; 36 meses;D
432022;Pagado;51000;Verificado;7 años;Hipotecada;12.99%;9300;Remodelación de vivienda; 60 meses;C
507889;Pagado;65000;Verificado;3 años;Alquilada;19.29%;13000;Consolidación de deuda; 36 meses;E
411399;Pagado;80000;No Verificado;4 años;Propia;10.99%;4800;Consolidación de deuda; 36 meses;B
761020;Incumplido;43200;No Verificado;10+ años;Hipotecada;10.59%;7000;Remodelación de vivienda; 36 meses;B
715730;Pagado;57000;No Verificado;1 año;Hipotecada;7.49%;4500;Causa médica; 36 meses;A
257802;Pagado;49441.6;Verificado desde la fuente;10+ años;Propia;6.99%;12000;Consolidación de deuda; 36 meses;A
912887;Pagado;123000;Verificado desde la fuente;< 1 año;Hipotecada;20.25%;35000;Tarjeta de crédito; 60 meses;F
401219;Pagado;45000;Verificado desde la fuente;< 1 año;Alquilada;10.99%;15775;Consolidación de deuda; 36 meses;B
834978;Pagado;1.00E+05;Verificado;1 año;Alquilada;15.99%;24000;Consolidación de deuda; 60 meses;D
468230;Pagado;39996;Verificado desde la fuente;10+ años;Alquilada;18.39%;10000;Consolidación de deuda; 60 meses;E
925626;Incumplido;93000;Verificado;< 1 año;Hipotecada;11.99%;16000;Consolidación de deuda; 36 meses;B
683570;Pagado;71102;Verificado;9 años;Hipotecada;19.69%;34475;Consolidación de deuda; 60 meses;E
419987;Pagado;48000;Verificado desde la fuente;3 años;Alquilada;11.99%;6700;Negocio pequeño; 36 meses;B
842859;Pagado;140000;Verificado;10+ años;Hipotecada;6.99%;8000;Mudanza; 36 meses;A
176806;Pagado;30000;Verificado desde la fuente;3 años;Alquilada;11.49%;4000;Matrimonio; 36 meses;B
206451;Pagado;90000;Verificado desde la fuente;< 1 año;Alquilada;10.99%;8000;Tarjeta de crédito; 36 meses;B
751287;Pagado;38400;No Verificado;7 años;Hipotecada;8.49%;9450;Remodelación de vivienda; 60 meses;A
403442;Pagado;39996;No Verificado;5 años;Alquilada;12.99%;4800;Otro; 36 meses;C
862331;Pagado;110000;Verificado desde la fuente;10+ años;Hipotecada;12.99%;20000;Consolidación de deuda; 60 meses;C
451667;Pagado;80000;Verificado desde la fuente;3 años;Hipotecada;15.99%;25000;Consolidación de deuda; 60 meses;D
975835;Pagado;72500;Verificado desde la fuente;3 años;Alquilada;13.49%;14000;Tarjeta de crédito; 36 meses;C
451022;Pagado;75000;Verificado;6 años;Hipotecada;12.99%;29700;Consolidación de deuda; 36 meses;C
860089;Pagado;78204;No Verificado;< 1 año;Alquilada;7.49%;10000;Otro; 36 meses;A
587135;Incumplido;48000;Verificado;10+ años;Hipotecada;7.49%;4500;Consolidación de deuda; 36 meses;A
476799;Pagado;18287;No Verificado;3 años;Propia;11.99%;3000;Matrimonio; 36 meses;B
182855;Pagado;113676;Verificado desde la fuente;10+ años;Hipotecada;6.99%;7200;car; 36 meses;A
150593;Pagado;60000;Verificado;5 años;Alquilada;19.69%;14900;Consolidación de deuda; 60 meses;E
773590;Pagado;30000;No Verificado;2 años;Alquilada;15.99%;10625;Consolidación de deuda; 60 meses;D
727725;Pagado;38000;No Verificado;7 años;Alquilada;11.99%;16000;Consolidación de deuda; 60 meses;B
898335;Pagado;140000;Verificado desde la fuente;10+ años;Hipotecada;13.49%;6000;Otro; 36 meses;C
841697;Pagado;45000;No Verificado;9 años;Hipotecada;16.49%;12000;Consolidación de deuda; 60 meses;D
866414;Pagado;50880;Verificado desde la fuente;6 años;Alquilada;20.25%;15000;Consolidación de deuda; 36 meses;F
958013;Pagado;68000;Verificado;10+ años;Hipotecada;10.99%;8000;Remodelación de vivienda; 36 meses;B
154504;Pagado;70000;No Verificado;5 años;Alquilada;11.99%;8000;Consolidación de deuda; 36 meses;B
534608;Pagado;84000;Verificado;6 años;Hipotecada;11.49%;28000;Consolidación de deuda; 60 meses;B
645114;Pagado;85000;Verificado desde la fuente;< 1 año;Hipotecada;11.99%;12000;Remodelación de vivienda; 36 meses;B
717089;Pagado;1.00E+05;Verificado;5 años;Hipotecada;19.69%;24000;Consolidación de deuda; 36 meses;E
691542;Pagado;1.00E+05;Verificado desde la fuente;7 años;Hipotecada;7.49%;12000;Consolidación de deuda; 36 meses;A
598802;Pagado;120000;No Verificado;6 años;Hipotecada;5.99%;4500;Consolidación de deuda; 36 meses;A
709405;Pagado;30000;No Verificado;10+ años;Alquilada;12.99%;11325;Matrimonio; 60 meses;C
515432;Pagado;99000;Verificado desde la fuente;10+ años;Hipotecada;11.49%;5000;Compra de vivienda; 36 meses;B
163222;Pagado;72972.35;Verificado;10+ años;Hipotecada;12.99%;10000;Tarjeta de crédito; 36 meses;C
988432;Pagado;40000;No Verificado;8 años;Hipotecada;8.49%;6000;Consolidación de deuda; 36 meses;A
870101;Pagado;32000;No Verificado;6 años;Alquilada;6.99%;10000;Consolidación de deuda; 36 meses;A
145011;Incumplido;80000;Verificado;9 años;Propia;21.74%;25000;Remodelación de vivienda; 60 meses;F
692776;Pagado;68400;Verificado;1 año;Hipotecada;10.99%;5000;car; 60 meses;B
434719;Pagado;35000;Verificado desde la fuente;< 1 año;Alquilada;7.49%;3200;car; 36 meses;A
877661;Pagado;40800;No Verificado;< 1 año;Hipotecada;11.99%;8000;Consolidación de deuda; 36 meses;B
401496;Pagado;22800;Verificado desde la fuente;< 1 año;Alquilada;10.59%;5075;Consolidación de deuda; 36 meses;B
889950;Pagado;32400;No Verificado;10+ años;Hipotecada;10.59%;6500;Consumo; 36 meses;B
420987;Pagado;73000;No Verificado;5 años;Hipotecada;15.62%;6000;Remodelación de vivienda; 36 meses;D
901997;Pagado;84000;Verificado;10+ años;Hipotecada;9.99%;17000;Consolidación de deuda; 60 meses;B
187018;Pagado;35364;No Verificado;< 1 año;Alquilada;11.49%;10500;Consolidación de deuda; 60 meses;B
215740;Pagado;52600;Verificado desde la fuente;10+ años;Alquilada;12.99%;16800;Consolidación de deuda; 60 meses;C
765188;Pagado;63000;Verificado;2 años;Hipotecada;9.99%;20000;Consolidación de deuda; 36 meses;B
391250;Pagado;35000;Verificado;2 años;Propia;16.89%;13250;Causa médica; 36 meses;D
149947;Pagado;96000;No Verificado;1 año;Hipotecada;7.49%;10000;Remodelación de vivienda; 36 meses;A
951743;Pagado;86000;Verificado;5 años;Hipotecada;16.49%;15000;Matrimonio; 36 meses;D
935311;Pagado;52800;Verificado desde la fuente;6 años;Alquilada;10.99%;3000;Mudanza; 36 meses;B
976848;Incumplido;72000;Verificado;10+ años;Hipotecada;19.69%;35000;Consolidación de deuda; 60 meses;E
157415;Pagado;97500;Verificado;3 años;Hipotecada;10.59%;22000;Remodelación de vivienda; 60 meses;B
933130;Pagado;146000;Verificado desde la fuente;10+ años;Hipotecada;17.88%;35000;Consolidación de deuda; 60 meses;E
461963;Incumplido;87240;Verificado desde la fuente;5 años;Hipotecada;14.79%;16000;Negocio pequeño; 60 meses;C
291770;Pagado;126000;Verificado;10+ años;Hipotecada;13.49%;35000;Tarjeta de crédito; 60 meses;C
130042;Incumplido;57600;Verificado;7 años;Alquilada;17.99%;30000;Consolidación de deuda; 60 meses;E
270634;Pagado;120000;Verificado desde la fuente;< 1 año;Alquilada;20.11%;34800;Consolidación de deuda; 60 meses;G
549265;Pagado;40000;No Verificado;3 años;Hipotecada;10.99%;3200;Consolidación de deuda; 36 meses;B
218607;Pagado;71000;Verificado;4 años;Propia;10.99%;14000;Consolidación de deuda; 36 meses;B
578431;Pagado;73500;No Verificado;10+ años;Alquilada;8.49%;18000;Tarjeta de crédito; 36 meses;A
141937;Pagado;26280;Verificado desde la fuente;2 años;Alquilada;9.99%;4000;Consolidación de deuda; 36 meses;B
176659;Incumplido;56000;Verificado desde la fuente;10+ años;Hipotecada;16.89%;10000;Consolidación de deuda; 36 meses;D
503018;Pagado;87000;Verificado;10+ años;Hipotecada;9.99%;10000;Mudanza; 36 meses;B
457584;Pagado;70000;Verificado;5 años;Hipotecada;7.49%;14000;Tarjeta de crédito; 36 meses;A
808338;Pagado;45000;Verificado;6 años;Hipotecada;17.49%;19700;Tarjeta de crédito; 60 meses;D
232560;Pagado;60000;Verificado desde la fuente;3 años;Hipotecada;5.42%;5000;Causa médica; 36 meses;A
999205;Incumplido;25000;No Verificado;< 1 año;Propia;10.99%;5000;Causa médica; 36 meses;B
724801;Pagado;72000;Verificado desde la fuente;10+ años;Hipotecada;5.42%;7000;Tarjeta de crédito; 36 meses;A
387894;Pagado;45000;No Verificado;5 años;Hipotecada;12.99%;5400;Otro; 36 meses;C
309536;Pagado;112008;No Verificado;10+ años;Hipotecada;10.99%;14400;Consolidación de deuda; 60 meses;B
712123;Pagado;41033;Verificado desde la fuente;2 años;Hipotecada;12.99%;5700;Consolidación de deuda; 36 meses;C
626001;Pagado;30000;No Verificado;< 1 año;Alquilada;19.29%;10000;Consumo; 36 meses;E
217649;Pagado;72000;Verificado desde la fuente;10+ años;Propia;7.49%;9000;Tarjeta de crédito; 36 meses;A
374208;Pagado;40000;Verificado;1 año;Alquilada;12.99%;21250;Consumo; 36 meses;C
450462;Pagado;68000;No Verificado;9 años;Propia;6.99%;5000;Remodelación de vivienda; 36 meses;A
992418;Incumplido;37000;No Verificado;10+ años;Alquilada;10.99%;7000;Remodelación de vivienda; 36 meses;B
900889;Incumplido;100904;Verificado;10+ años;Hipotecada;12.99%;25000;Otro; 60 meses;C
194542;Pagado;65000;Verificado;7 años;Alquilada;16.49%;6000;Causa médica; 36 meses;D
738252;Pagado;62000;Verificado;4 años;Hipotecada;13.49%;28000;Consolidación de deuda; 60 meses;C
810975;Pagado;115000;Verificado;10+ años;Hipotecada;9.99%;5000;Consolidación de deuda; 36 meses;B
146395;Pagado;52000;No Verificado;10+ años;Hipotecada;7.49%;6000;Remodelación de vivienda; 36 meses;A
921518;Pagado;95000;No Verificado;2 años;Hipotecada;10.59%;5000;Causa médica; 36 meses;B
754449;Pagado;95000;Verificado;< 1 año;Hipotecada;11.49%;15000;Negocio pequeño; 36 meses;B
461243;Pagado;65000;No Verificado;2 años;Alquilada;13.49%;11600;Consolidación de deuda; 36 meses;C
646203;Pagado;56400;Verificado;8 años;Hipotecada;15.62%;17300;Compra de vivienda; 36 meses;D
606250;Pagado;129700;Verificado;10+ años;Hipotecada;11.99%;15000;Consolidación de deuda; 60 meses;B
883429;Pagado;19000;Verificado desde la fuente;7 años;Propia;8.49%;6000;Otro; 36 meses;A
518550;Pagado;30000;No Verificado;6 años;Hipotecada;5.99%;3000;Consumo; 36 meses;A
779839;Pagado;61200;Verificado desde la fuente;1 año;Hipotecada;20.62%;20000;Consolidación de deuda; 60 meses;F
433645;Pagado;95000;Verificado;5 años;Hipotecada;20.62%;35000;Consolidación de deuda; 60 meses;F
984580;Pagado;44400;Verificado desde la fuente;5 años;Alquilada;16.49%;15000;Consolidación de deuda; 36 meses;D
732068;Incumplido;40000;Verificado desde la fuente;2 años;Propia;16.49%;12250;Tarjeta de crédito; 60 meses;D
117765;Pagado;96000;Verificado;10+ años;Hipotecada;7.49%;9000;Remodelación de vivienda; 36 meses;A
133133;Pagado;50220;Verificado desde la fuente;10+ años;Hipotecada;17.99%;4000;car; 60 meses;E
669067;Pagado;50000;Verificado;8 años;Hipotecada;15.99%;16000;Tarjeta de crédito; 60 meses;D
724147;Pagado;56000;No Verificado;6 años;Propia;11.99%;7000;Consumo; 60 meses;B
633978;Pagado;28000;No Verificado;10+ años;Alquilada;10.99%;15000;Tarjeta de crédito; 36 meses;B
142400;Pagado;183000;No Verificado;3 años;Hipotecada;7.49%;1000;Consolidación de deuda; 36 meses;A
153423;Pagado;225000;No Verificado;10+ años;Alquilada;15.62%;15000;Tarjeta de crédito; 36 meses;D
669181;Incumplido;49000;Verificado;4 años;Alquilada;15.99%;15000;Consolidación de deuda; 60 meses;D
412210;Pagado;60000;Verificado desde la fuente;6 años;Hipotecada;11.99%;15000;Remodelación de vivienda; 36 meses;B
579674;Pagado;84000;No Verificado;10+ años;Hipotecada;11.99%;12000;Tarjeta de crédito; 36 meses;B
537384;Pagado;45000;Verificado desde la fuente;3 años;Alquilada;8.49%;9000;Consolidación de deuda; 36 meses;A
911725;Pagado;45000;Verificado desde la fuente;7 años;Alquilada;7.49%;1000;Negocio pequeño; 36 meses;A
885294;Pagado;50400;No Verificado;5 años;Alquilada;9.99%;9400;Tarjeta de crédito; 36 meses;B
718624;Pagado;28000;Verificado;8 años;Alquilada;11.49%;2400;Consolidación de deuda; 36 meses;B
821096;Pagado;252361;Verificado;8 años;Alquilada;16.02%;35000;Consolidación de deuda; 60 meses;D
360132;Pagado;52256;Verificado desde la fuente;10+ años;Alquilada;11.99%;4400;Consolidación de deuda; 36 meses;B
609149;Incumplido;65000;Verificado;10+ años;Alquilada;15.23%;6000;Otro; 36 meses;C
726922;Incumplido;44500;Verificado desde la fuente;< 1 año;Alquilada;10.99%;3900;Consumo; 36 meses;B
131577;Pagado;22000;Verificado desde la fuente;10+ años;Hipotecada;7.49%;2500;Vacaciones; 36 meses;A
672165;Pagado;63000;Verificado;< 1 año;Alquilada;11.49%;4000;Otro; 36 meses;B
671527;Pagado;105000;Verificado desde la fuente;10+ años;Hipotecada;15.23%;4800;Tarjeta de crédito; 36 meses;C
394970;Pagado;64500;Verificado desde la fuente;4 años;Hipotecada;6.99%;5000;Compra de vivienda; 36 meses;A
257955;Pagado;97152;Verificado desde la fuente;1 año;Hipotecada;13.99%;16000;Consolidación de deuda; 60 meses;C
198643;Incumplido;55000;No Verificado;1 año;Hipotecada;11.49%;1500;Remodelación de vivienda; 36 meses;B
193003;Pagado;60000;Verificado desde la fuente;3 años;Hipotecada;10.99%;18000;Consolidación de deuda; 36 meses;B
173220;Pagado;54996;No Verificado;10+ años;Hipotecada;5.99%;5500;Consolidación de deuda; 36 meses;A
917346;Pagado;42759;Verificado;4 años;Hipotecada;17.99%;20500;Consolidación de deuda; 60 meses;E
387508;Pagado;158000;Verificado;10+ años;Hipotecada;10.99%;35000;Mudanza; 60 meses;B
794809;Pagado;43104;No Verificado;10+ años;Hipotecada;16.49%;11400;Consolidación de deuda; 60 meses;D
604960;Pagado;55550;Verificado desde la fuente;10+ años;Alquilada;9.99%;8000;Consolidación de deuda; 36 meses;B
204354;Incumplido;30000;Verificado;5 años;Hipotecada;11.99%;2000;Otro; 36 meses;B
534047;Pagado;110000;No Verificado;2 años;Alquilada;7.49%;3200;car; 36 meses;A
709088;Pagado;15600;No Verificado;4 años;Alquilada;5.42%;5000;Consolidación de deuda; 36 meses;A
920048;Pagado;103000;Verificado;10+ años;Hipotecada;18.39%;20000;Consolidación de deuda; 60 meses;E
